arm,sample_id,repo_name,language,file_size_band,file_line_count,findings_total,high,medium,low,checks_failed,failed_check_ids
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00023,NewFuture/DDNS,python,100_299,129,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00024,digitaldemocracy2030/kouchou-ai,python,100_299,283,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00025,crewAIInc/crewAI-tools,python,100_299,147,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00026,DannyMac180/meta-agent,python,100_299,149,2,1,1,0,2,"environment_safety,return_contracts"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00027,getsentry/sentry,python,100_299,126,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00028,jialeicui/open-lx01,python,100_299,228,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00029,ohcnetwork/care,python,100_299,298,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00030,mrwadams/stride-gpt,python,100_299,107,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00031,PromtEngineer/localGPT,python,100_299,103,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00032,PromtEngineer/localGPT,python,100_299,175,7,1,6,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00033,crewAIInc/crewAI,python,100_299,116,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00034,crewAIInc/crewAI,python,100_299,116,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00035,BeehiveInnovations/zen-mcp-server,python,300_999,633,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00036,DannyMac180/meta-agent,python,100_299,275,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00037,ag2ai/ag2,python,100_299,121,2,1,1,0,2,"environment_safety,exception_handling"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00038,port-labs/ocean,python,100_299,238,2,2,0,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00039,crewAIInc/crewAI,python,300_999,431,1,0,1,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00040,AgentOps-AI/agentops,python,100_299,290,1,0,1,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00041,disler/single-file-agents,python,100_299,182,1,1,0,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00042,NewFuture/DDNS,python,100_299,142,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00043,NewFuture/DDNS,python,100_299,125,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00044,marin-community/marin,python,100_299,109,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00045,cartography-cncf/cartography,python,100_299,161,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00046,crewAIInc/crewAI,python,100_299,170,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00047,digitaldemocracy2030/kouchou-ai,python,100_299,157,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00048,Significant-Gravitas/AutoGPT,python,300_999,778,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00049,crewAIInc/crewAI,python,300_999,368,5,0,5,0,2,"background_tasks,exception_handling"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00050,crewAIInc/crewAI,python,100_299,243,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00051,ag2ai/ag2,python,100_299,122,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00052,test-zeus-ai/testzeus-hercules,python,100_299,122,2,1,1,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00053,crewAIInc/crewAI,python,100_299,153,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00054,567-labs/instructor,python,100_299,165,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00055,microsoft/magentic-ui,python,100_299,128,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00056,getsentry/sentry,python,100_299,168,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00057,Significant-Gravitas/AutoGPT,python,300_999,714,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00058,microsoft/autogen,python,300_999,335,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00059,crewAIInc/crewAI,python,100_299,113,3,3,0,0,2,"environment_safety,exception_handling"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00060,sobester/ADRpy,python,100_299,228,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00061,sobester/ADRpy,python,100_299,235,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00062,cartography-cncf/cartography,python,100_299,165,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00063,crewAIInc/crewAI,python,300_999,323,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00064,crewAIInc/crewAI,python,100_299,132,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00065,stair-lab/kg-gen,python,100_299,135,1,0,1,0,1,confidence_representation
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00066,MontrealAI/AGI-Alpha-Agent-v0,python,100_299,113,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00067,featureform/enrichmcp,python,300_999,542,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00068,MontrealAI/AGI-Alpha-Agent-v0,python,100_299,177,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00069,mlflow/mlflow,python,100_299,166,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00070,mlflow/mlflow,python,100_299,225,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00071,AgentOps-AI/agentops,python,300_999,306,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00072,zenml-io/zenml-projects,python,100_299,223,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00073,567-labs/instructor,python,100_299,131,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00074,getsentry/sentry,python,100_299,242,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00075,Significant-Gravitas/AutoGPT,python,100_299,259,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00076,Significant-Gravitas/AutoGPT,python,300_999,485,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00077,crewAIInc/crewAI,python,100_299,111,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00078,digitaldemocracy2030/kouchou-ai,python,100_299,138,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00079,microsoft/fabric-cicd,python,100_299,273,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00080,graphistry/pygraphistry,python,100_299,127,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00081,Significant-Gravitas/AutoGPT,python,100_299,164,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00082,browser-use/browser-use,python,300_999,372,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00083,NewFuture/DDNS,python,100_299,110,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00084,NewFuture/DDNS,python,100_299,106,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00085,NewFuture/DDNS,python,100_299,159,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00086,mlflow/mlflow,python,100_299,164,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00087,typedef-ai/fenic,python,100_299,126,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00088,ag2ai/ag2,python,100_299,199,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00089,ag2ai/ag2,python,100_299,136,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00090,ag2ai/ag2,python,100_299,211,2,0,2,0,2,"exception_handling,return_contracts"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00091,ag2ai/ag2,python,100_299,174,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00092,ag2ai/ag2,python,100_299,176,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00093,AgentOps-AI/agentops,python,100_299,205,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00094,getsentry/sentry,python,100_299,191,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00095,cartography-cncf/cartography,python,100_299,104,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00096,OEvortex/Webscout,python,100_299,122,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00097,bentoml/BentoML,python,300_999,588,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00098,bentoml/BentoML,python,100_299,176,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00099,bentoml/BentoML,python,100_299,242,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00100,BerriAI/litellm,python,100_299,183,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00101,prebid/Prebid.js,javascript,100_299,121,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00102,navidrome/navidrome,javascript,100_299,131,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00103,prebid/Prebid.js,javascript,100_299,153,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00104,prebid/Prebid.js,javascript,100_299,133,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00105,microsoft/graphitation,javascript,100_299,233,4,0,4,0,1,confidence_representation
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00106,microsoft/graphitation,javascript,100_299,233,4,0,4,0,1,confidence_representation
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00107,mebjas/html5-qrcode,javascript,100_299,112,1,0,1,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00108,prebid/Prebid.js,javascript,300_999,661,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00109,prebid/Prebid.js,javascript,100_299,167,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00110,rcourtman/Pulse,javascript,100_299,148,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00111,CEPT-VZG/digipin,javascript,300_999,346,1,0,1,0,1,confidence_representation
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00112,prebid/Prebid.js,javascript,300_999,418,2,0,2,0,2,"background_tasks,exception_handling"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00113,prebid/Prebid.js,javascript,300_999,441,2,2,0,0,1,environment_safety
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00114,microsoft/vscode-mssql,javascript,100_299,131,2,1,1,0,2,"exception_handling,success_integrity"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00115,prebid/Prebid.js,javascript,100_299,167,1,0,1,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00116,prebid/Prebid.js,javascript,100_299,108,1,0,1,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00117,goodjoblife/GoodJobShare,javascript,100_299,118,2,0,2,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00118,prebid/Prebid.js,javascript,100_299,121,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00119,eyaltoledano/claude-task-master,javascript,100_299,118,1,0,1,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00120,prebid/Prebid.js,javascript,100_299,122,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00121,MontrealAI/AGI-Alpha-Agent-v0,javascript,100_299,114,2,1,1,0,2,"background_tasks,exception_handling"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00122,RyanSusana/elepy,javascript,100_299,118,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00123,prebid/Prebid.js,javascript,300_999,518,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00124,prebid/Prebid.js,javascript,100_299,182,3,0,1,2,2,"exception_handling,fallback_control"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00125,prebid/Prebid.js,javascript,300_999,366,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00126,eyaltoledano/claude-task-master,javascript,100_299,192,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00127,OHIF/Viewers,javascript,300_999,316,1,1,0,0,1,environment_safety
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00128,Deepractice/PromptX,javascript,100_299,290,1,0,1,0,1,confidence_representation
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00129,Rello/analytics,javascript,100_299,100,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00130,prebid/Prebid.js,javascript,100_299,122,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00131,prebid/Prebid.js,javascript,100_299,171,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00132,prebid/Prebid.js,javascript,300_999,480,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00133,OpenFIGI/api-examples,javascript,100_299,107,2,0,2,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00134,unbug/codelf,javascript,100_299,237,4,2,1,1,2,"exception_handling,fallback_control"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00135,prebid/Prebid.js,javascript,100_299,131,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00136,Deepractice/PromptX,javascript,100_299,186,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00137,prebid/Prebid.js,javascript,100_299,113,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00138,prebid/Prebid.js,javascript,100_299,182,3,0,1,2,2,"exception_handling,fallback_control"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00139,prebid/Prebid.js,javascript,100_299,100,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00140,prebid/Prebid.js,javascript,100_299,149,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00141,prebid/Prebid.js,javascript,100_299,121,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00142,EduMIPS64/edumips64,javascript,100_299,191,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00143,EduMIPS64/edumips64,javascript,100_299,191,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00144,prebid/Prebid.js,javascript,100_299,229,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00145,siteboon/claudecodeui,javascript,300_999,962,13,7,5,1,2,"exception_handling,fallback_control"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00146,prebid/Prebid.js,javascript,100_299,229,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00147,prebid/Prebid.js,javascript,100_299,108,1,0,1,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00148,robinp7720/Oblecto,javascript,100_299,164,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00149,prebid/Prebid.js,javascript,300_999,661,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00150,prebid/Prebid.js,javascript,100_299,122,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00151,Agoric/agoric-sdk,javascript,100_299,142,1,1,0,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00152,Rello/audioplayer,javascript,100_299,183,1,0,1,0,1,confidence_representation
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00153,CEPT-VZG/digipin,javascript,100_299,265,4,0,4,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00154,CEPT-VZG/digipin,javascript,300_999,331,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00155,Alfresco/alfresco-ng2-components,javascript,100_299,244,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00156,prebid/Prebid.js,javascript,300_999,480,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00157,Deepractice/PromptX,javascript,100_299,111,2,0,2,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00158,prebid/Prebid.js,javascript,100_299,182,3,0,1,2,2,"exception_handling,fallback_control"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00159,Alfresco/alfresco-ng2-components,javascript,100_299,238,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00160,prebid/Prebid.js,javascript,100_299,133,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00161,ruvnet/claude-flow,javascript,300_999,871,4,2,1,1,2,"exception_handling,fallback_control"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00162,prebid/Prebid.js,javascript,100_299,113,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00163,microsoft/ApplicationInsights-JS,javascript,100_299,162,2,2,0,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00164,microsoft/genaiscript,javascript,100_299,215,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00165,prebid/Prebid.js,javascript,300_999,740,3,0,2,1,2,"exception_handling,fallback_control"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00166,prebid/Prebid.js,javascript,100_299,110,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00167,CarGuo/GSYGithubAPP,javascript,100_299,124,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00168,prebid/Prebid.js,javascript,100_299,138,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00169,prebid/Prebid.js,javascript,100_299,229,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00170,prebid/Prebid.js,javascript,100_299,229,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00171,prebid/Prebid.js,javascript,100_299,171,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00172,prebid/Prebid.js,javascript,100_299,127,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00173,Codehagen/Badget,javascript,100_299,112,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00174,CEPT-VZG/digipin,javascript,100_299,154,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00175,microsoft/vscode,javascript,300_999,336,4,0,4,0,2,"background_tasks,exception_handling"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00176,microsoft/react-native-windows,javascript,1000_plus,1222,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00177,CEPT-VZG/digipin,javascript,100_299,256,10,1,9,0,3,"confidence_representation,exception_handling,startup_integrity"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00178,prebid/Prebid.js,javascript,100_299,110,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00179,microsoft/TypeScript,javascript,100_299,140,6,0,6,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00180,prebid/Prebid.js,javascript,100_299,171,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00181,Rello/analytics,javascript,100_299,155,2,1,1,0,2,"background_tasks,exception_handling"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00182,prebid/Prebid.js,javascript,100_299,133,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00183,prebid/Prebid.js,javascript,100_299,243,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00184,artprima/prometheus-metrics-bundle,javascript,100_299,254,11,9,2,0,2,"background_tasks,exception_handling"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00185,artprima/prometheus-metrics-bundle,javascript,100_299,220,10,9,1,0,2,"environment_safety,exception_handling"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00186,artprima/prometheus-metrics-bundle,javascript,100_299,216,8,7,1,0,2,"exception_handling,idempotency_safety"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00187,prebid/Prebid.js,javascript,100_299,171,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00188,zwave-js/zwave-js,javascript,300_999,755,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00189,ruvnet/claude-flow,javascript,100_299,120,5,0,2,3,3,"background_tasks,exception_handling,fallback_control"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00190,SNGWN/Mobile-PT,javascript,100_299,142,8,7,1,0,2,"confidence_representation,exception_handling"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00191,Azure-Samples/azure-ai-travel-agents,javascript,100_299,100,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00192,kaichen/kimicc,javascript,100_299,196,4,0,3,1,3,"exception_handling,fallback_control,return_contracts"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00193,kaichen/kimicc,javascript,100_299,118,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00194,prebid/Prebid.js,javascript,100_299,119,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00195,SoftFever/OrcaSlicer,javascript,100_299,249,2,0,2,0,2,"background_tasks,return_contracts"
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00196,microsoft/genaiscript,javascript,100_299,106,1,1,0,0,1,exception_handling
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00197,CEPT-VZG/digipin,javascript,100_299,249,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00198,prebid/Prebid.js,javascript,300_999,488,0,0,0,0,0,
agent_attributed,aira-aidev-full-pilot-arm-a_agent_attributed_00199,microsoft/vscode,javascript,100_299,179,0,0,0,0,0,
